Timestamp (EST),baseline.out.electricity.ceiling_fan.energy_consumption.kwh,baseline.out.electricity.clothes_dryer.energy_consumption.kwh,baseline.out.electricity.clothes_washer.energy_consumption.kwh,baseline.out.electricity.cooling_fans-pumps.energy_consumption.kwh,baseline.out.electricity.cooling.energy_consumption.kwh,baseline.out.electricity.dishwasher.energy_consumption.kwh,baseline.out.electricity.freezer.energy_consumption.kwh,baseline.out.electricity.heating_fans-pumps.energy_consumption.kwh,baseline.out.electricity.heating_hp-bkup.energy_consumption.kwh,baseline.out.electricity.heating.energy_consumption.kwh,baseline.out.electricity.hot_tub-heater.energy_consumption.kwh,baseline.out.electricity.hot_tub-pump.energy_consumption.kwh,baseline.out.electricity.hot_water.energy_consumption.kwh,baseline.out.electricity.lighting_exterior.energy_consumption.kwh,baseline.out.electricity.lighting_garage.energy_consumption.kwh,baseline.out.electricity.lighting_interior.energy_consumption.kwh,baseline.out.electricity.mech_vent.energy_consumption.kwh,baseline.out.electricity.plug_loads.energy_consumption.kwh,baseline.out.electricity.pool_heater.energy_consumption.kwh,baseline.out.electricity.pool_pump.energy_consumption.kwh,baseline.out.electricity.range_oven.energy_consumption.kwh,baseline.out.electricity.refrigerator.energy_consumption.kwh,baseline.out.electricity.well_pump.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.ceiling_fan.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.clothes_dryer.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.clothes_washer.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.cooling_fans-pumps.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.cooling.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.dishwasher.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.freezer.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.heating_fans-pumps.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.heating_hp-bkup.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.heating.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.hot_tub-heater.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.hot_tub-pump.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.hot_water.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.lighting_exterior.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.lighting_garage.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.lighting_interior.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.mech_vent.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.plug_loads.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.pool_heater.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.pool_pump.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.range_oven.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.refrigerator.energy_consumption.kwh,whole_home_electrification_high_efficiency.out.electricity.well_pump.energy_consumption.kwh,savings.out.electricity.ceiling_fan.energy_consumption.kwh,savings.out.electricity.clothes_dryer.energy_consumption.kwh,savings.out.electricity.clothes_washer.energy_consumption.kwh,savings.out.electricity.cooling_fans-pumps.energy_consumption.kwh,savings.out.electricity.cooling.energy_consumption.kwh,savings.out.electricity.dishwasher.energy_consumption.kwh,savings.out.electricity.freezer.energy_consumption.kwh,savings.out.electricity.heating_fans-pumps.energy_consumption.kwh,savings.out.electricity.heating_hp-bkup.energy_consumption.kwh,savings.out.electricity.heating.energy_consumption.kwh,savings.out.electricity.hot_tub-heater.energy_consumption.kwh,savings.out.electricity.hot_tub-pump.energy_consumption.kwh,savings.out.electricity.hot_water.energy_consumption.kwh,savings.out.electricity.lighting_exterior.energy_consumption.kwh,savings.out.electricity.lighting_garage.energy_consumption.kwh,savings.out.electricity.lighting_interior.energy_consumption.kwh,savings.out.electricity.mech_vent.energy_consumption.kwh,savings.out.electricity.plug_loads.energy_consumption.kwh,savings.out.electricity.pool_heater.energy_consumption.kwh,savings.out.electricity.pool_pump.energy_consumption.kwh,savings.out.electricity.range_oven.energy_consumption.kwh,savings.out.electricity.refrigerator.energy_consumption.kwh,savings.out.electricity.well_pump.energy_consumption.kwh
2018-07-10,1836193.7553491092,8387717.312673447,862663.6457516886,39785802.15051867,171875482.4339823,1449630.8671367867,1996902.888164311,29307.29564949634,0,245706.5613922163,1663202.7690438945,3697356.060730267,9069055.580531022,2153961.6538314153,274474.87340739276,24221726.705791604,797754.8587769014,77068900.62318324,248174.60280494564,7860416.257575636,5187158.884188639,24951128.221797526,1483666.4972028118,1836193.7553490978,8121504.675813357,865760.7435354833,9658979.705842726,163935495.87234128,1452428.6909888505,1996902.8881643116,30124.245686438095,6.053275318181818,539420.9229398951,1663202.7690438936,3697356.0607302636,20307637.238513656,2153961.6538314433,274474.8734073933,24221726.705791604,797754.8587769017,77068900.62318313,248174.60280494567,7860416.257575639,13387757.10809543,24951128.22179747,1483666.497202813,1.1408701539039612e-8,266212.6368600894,-3097.0977837946266,30126822.444675945,7939986.561641037,-2797.823852063855,-6.984919309616089e-10,-816.9500369417547,-6.053275318181818,-293714.36154767877,9.313225746154785e-10,3.259629011154175e-9,-11238581.657982634,-2.7939677238464355e-8,-5.238689482212067e-10,0,-3.4924596548080444e-10,1.043081283569336e-7,-2.9103830456733704e-11,-2.7939677238464355e-9,-8200598.223906791,5.587935447692871e-8,-1.1641532182693481e-9
2018-07-11,1837097.6304196208,8431069.41771619,857088.0949216181,38411504.77897862,166110027.52423596,1463068.1698190991,1996902.888164311,35350.64359615632,0,339733.53969561105,1663202.7690438947,3697356.0607302655,9032080.722101487,2153961.6538314163,274474.8734073928,24203818.696090285,797754.8587769012,77070804.01507433,248174.6028049456,7860416.257575636,5170369.761897139,24951128.221797526,1483666.4972028122,1837097.6304196073,8113219.678950865,859782.5288312471,9454534.932460362,158568671.17621908,1467519.506357079,1996902.888164311,37936.6028120835,0,694204.3834808676,1663202.769043894,3697356.0607302636,20215836.65487228,2153961.653831443,274474.87340739317,24203818.69609029,797754.8587769016,77070804.01507424,248174.60280494555,7860416.2575756395,13397466.561705807,24951128.221797463,1483666.4972028134,1.3504177331924438e-8,317849.7387653254,-2694.433909629006,28956969.846518263,7541356.348016888,-4451.336537979776,0,-2585.959215927185,0,-354470.84378525655,6.984919309616089e-10,1.862645149230957e-9,-11183755.932770792,-2.6542693376541138e-8,-3.4924596548080444e-10,-3.725290298461914e-9,-4.656612873077393e-10,8.940696716308594e-8,5.820766091346741e-11,-3.725290298461914e-9,-8227096.799808668,6.332993507385254e-8,-1.1641532182693481e-9
2018-07-12,1837928.1397932041,8619903.278314967,871054.6959977526,38154557.52745159,164010810.4817267,1455972.5204911265,1996902.8881643054,43783.09824539633,0,437584.00882098207,1663202.7690438945,3697356.0607302673,9077546.388754327,2153961.6538315057,274474.87340739387,24228622.35490303,797754.8587769002,77073732.83180436,248174.60280494564,7860416.257575641,5196347.513990626,24951128.22179808,1483666.4972028122,1837928.1397932174,8310049.189851936,873118.1364882141,8976230.540573988,151549328.46838406,1460022.1616789915,1996902.8881643063,44284.30944174167,0,809942.5233024785,1663202.7690438929,3697356.0607302664,20201919.206391733,2153961.6538314815,274474.8734073941,24228622.354903005,797754.8587768996,77073732.83180398,248174.60280494564,7860416.25757565,13310222.641592957,24951128.221798,1483666.4972028139,-1.3271346688270569e-8,309854.08846303076,-2063.4404904615367,29178326.9868776,12461482.013342649,-4049.6411878650542,-9.313225746154785e-10,-501.2111963453426,0,-372358.5144814964,1.6298145055770874e-9,9.313225746154785e-10,-11124372.817637406,2.421438694000244e-8,-2.3283064365386963e-10,2.60770320892334e-8,5.820766091346741e-10,3.8743019104003906e-7,0,-8.381903171539307e-9,-8113875.127602331,8.195638656616211e-8,-1.6298145055770874e-9
2018-07-13,1837167.3641512163,8509061.027570704,858952.9879816436,36757886.52394262,156637556.494876,1437588.2390877835,1996902.8881643056,32899.55135431815,0,332736.437689818,1663202.769043894,3697356.060730267,9118422.219929906,2153961.653831505,274474.8734073938,24266744.67220184,797754.8587769,77077528.96182187,248174.60280494564,7860416.257575645,5079229.711658495,24951128.221798077,1483666.4972028118,1837167.3641512261,8131029.625592023,861766.7924805473,8323994.2412671065,141904437.88191023,1442082.4328150146,1996902.888164306,35640.95868041623,0,634243.7858821235,1663202.769043893,3697356.060730267,20133915.25868123,2153961.6538314805,274474.87340739404,24266744.672201827,797754.8587768995,77077528.96182153,248174.6028049456,7860416.25757565,13324815.877730027,24951128.221798,1483666.497202814,-9.778887033462524e-9,378031.40197868086,-2813.804498903686,28433892.282675512,14733118.612965763,-4494.193727231119,-4.656612873077393e-10,-2741.4073260980804,0,-301507.34819230554,9.313225746154785e-10,0,-11015493.038751325,2.468004822731018e-8,-2.3283064365386963e-10,1.1175870895385742e-8,4.656612873077393e-10,3.427267074584961e-7,2.9103830456733704e-11,-4.6566128730773926e-9,-8245586.166071532,7.82310962677002e-8,-2.3283064365386963e-9
2018-07-14,1843033.2300655528,9480158.204752056,967882.1615943507,39439965.69864724,169559703.41368932,1318353.001049353,1996902.8881643054,54252.84323572362,0,503233.7166947656,1663202.769043894,3697356.0607302664,9144678.906950053,2153961.653831505,274474.87340739387,26076556.800927415,797754.8587769,77818813.54154868,248174.60280494558,7860416.257575643,4945260.317233585,24951128.221798074,1483666.497202812,1843033.230065561,9212856.94685874,971708.5579884798,9184490.08806183,154598143.6333229,1321812.5689592005,1996902.8881643063,43049.68340784531,0,790436.4489171691,1663202.7690438924,3697356.0607302664,20179023.29782826,2153961.65383148,274474.87340739404,26076556.800927434,797754.8587768996,77818813.54154836,248174.60280494567,7860416.257575649,12766051.59244537,24951128.221798003,1483666.497202814,-8.149072527885437e-9,267301.25789331645,-3826.396394129144,30255475.610585406,14961559.78036642,-3459.5679098474793,-9.313225746154785e-10,11203.159827878313,0,-287202.7322224035,1.6298145055770874e-9,0,-11034344.390878208,2.514570951461792e-8,-1.7462298274040222e-10,-1.862645149230957e-8,3.4924596548080444e-10,3.2782554626464844e-7,-8.731149137020111e-11,-5.587935447692871e-9,-7820791.275211785,7.078051567077637e-8,-2.0954757928848267e-9
2018-07-15,1850086.5064662925,9502978.568439571,961127.6748633109,38743442.66858849,166069092.12883124,1331310.40006444,1996902.8881643054,80850.2085907765,0,761381.211651922,1663202.769043894,3697356.060730266,9076639.608111667,2153961.653831505,274474.8734073938,26290476.887230806,797754.8587769001,77782532.14633954,248174.60280494558,7860416.257575643,4903969.473502191,24951128.221798077,1483666.497202812,1850086.5064663026,9140637.982478656,964014.1186660326,9054239.583861431,152070249.85555822,1334735.8275014926,1996902.8881643058,58366.16487993452,0,1078481.3128018377,1663202.7690438933,3697356.060730266,20217045.85714986,2153961.6538314815,274474.87340739404,26290476.88723088,797754.8587768996,77782532.14633909,248174.60280494567,7860416.257575649,12771955.957190735,24951128.221797995,1483666.4972028139,-1.0011717677116394e-8,362340.5859609153,-2886.443802721682,29689203.084727056,13998842.273273021,-3425.4274370525964,-4.656612873077393e-10,22484.04371084198,0,-317100.1011499157,6.984919309616089e-10,0,-11140406.249038195,2.3748725652694702e-8,-2.3283064365386963e-10,-7.450580596923828e-8,4.656612873077393e-10,4.470348358154297e-7,-8.731149137020111e-11,-5.587935447692871e-9,-7867986.4836885445,8.195638656616211e-8,-1.862645149230957e-9
2018-07-16,1844915.7986894948,8647461.90379055,867899.9710329291,35880735.69543743,153914100.27779946,1462210.5417720194,1996902.8881643051,80502.02419447471,0,768150.2262437253,1663202.7690438947,3697356.0607302664,9009291.351183599,2153961.653831505,274474.87340739387,24527601.855322354,797754.8587769,77051801.08893348,248174.6028049456,7860416.257575645,5138398.782976634,24951128.22179808,1483666.4972028122,1844915.798689507,8255779.639576332,870825.882190725,8396195.772214299,141002792.59589556,1466251.4662434252,1996902.8881643058,63270.52854272547,0,1165556.7097298321,1663202.7690438933,3697356.060730267,20164988.90006857,2153961.653831481,274474.87340739404,24527601.855322387,797754.8587768995,77051801.08893318,248174.60280494567,7860416.25757565,13342921.46633771,24951128.22179799,1483666.497202814,-1.210719347000122e-8,391682.2642142186,-2925.91115779581,27484539.92322313,12911307.681903899,-4040.9244714058004,-6.984919309616089e-10,17231.49565174924,0,-397406.48348610685,1.3969838619232178e-9,-4.656612873077393e-10,-11155697.548884971,2.421438694000244e-8,-1.7462298274040222e-10,-3.3527612686157227e-8,4.656612873077393e-10,2.980232238769531e-7,-5.820766091346741e-11,-4.6566128730773926e-9,-8204522.683361077,8.940696716308594e-8,-1.862645149230957e-9
2018-07-17,1837355.9842101329,8530606.571476215,859135.0705032145,34952852.36649062,149934503.23355967,1422116.551636537,1996902.8881643056,94300.58634777654,0,863460.0146525488,1663202.7690438945,3697356.060730267,9037264.262821954,2153961.6538315057,274474.87340739375,24197263.72531372,797754.8587769001,77080603.05715945,248174.60280494564,7860416.257575643,5227028.176744309,24951128.221798077,1483666.4972028122,1837355.9842101436,8182980.529289748,862357.1078895763,7918578.306011016,133831718.00467351,1425667.6450691938,1996902.8881643063,70447.77602198748,0,1297142.566465456,1663202.7690438926,3697356.0607302664,20120118.63357603,2153961.6538314805,274474.87340739404,24197263.725313716,797754.8587768996,77080603.05715914,248174.60280494567,7860416.257575649,13441616.004173463,24951128.221797995,1483666.497202814,-1.0710209608078003e-8,347626.0421864679,-3222.037386361859,27034274.060479604,16102785.228886157,-3551.093432656722,-6.984919309616089e-10,23852.81032578906,0,-433682.5518129072,1.862645149230957e-9,4.656612873077393e-10,-11082854.370754078,2.514570951461792e-8,-2.9103830456733704e-10,3.725290298461914e-9,4.656612873077393e-10,3.129243850708008e-7,-2.9103830456733704e-11,-5.587935447692871e-9,-8214587.827429154,8.195638656616211e-8,-1.862645149230957e-9
2018-07-18,1836447.9929124042,8439895.57739212,864654.20480732,34956387.47927636,150726127.09296286,1437811.2417505055,1996902.8881643051,90787.26535310387,0,851637.9679561395,1663202.7690438938,3697356.060730267,9023809.768837739,2153961.6538315057,274474.87340739387,24211826.93720519,797754.8587769001,77069952.44030263,248174.60280494567,7860416.257575643,5216467.632624212,24951128.22179808,1483666.4972028125,1836447.9929124136,8146310.029543214,867769.946679094,8116547.769719983,136898837.78991243,1440979.2839210297,1996902.8881643063,68456.97483534383,0,1258721.9437589298,1663202.7690438926,3697356.060730267,20016208.593726162,2153961.653831481,274474.873407394,24211826.937205207,797754.8587768996,77069952.44030239,248174.6028049456,7860416.257575652,13423378.696294837,24951128.221798,1483666.4972028139,-9.313225746154785e-9,293585.54784890637,-3115.741871773964,26839839.709556375,13827289.303050429,-3168.0421705241315,-1.1641532182693481e-9,22330.290517760033,0,-407083.9758027904,1.1641532182693481e-9,0,-10992398.824888423,2.468004822731018e-8,-1.1641532182693481e-10,-1.4901161193847656e-8,4.656612873077393e-10,2.384185791015625e-7,5.820766091346741e-11,-8.381903171539307e-9,-8206911.063670625,8.195638656616211e-8,-1.3969838619232178e-9
2018-07-19,1836862.5212061927,8459773.322881963,857579.1366154288,38269984.52892184,166003168.08651984,1447694.3032969937,1996902.8881643051,73430.58796777463,0,686170.476478576,1663202.769043895,3697356.0607302664,8966710.675547404,2153961.653831505,274474.87340739387,24219299.34238894,797754.8587769,77077543.97394471,248174.6028049456,7860416.257575645,5132453.013828102,24951128.22179808,1483666.4972028122,1836862.5212062043,8128349.9616741715,860405.5319269943,9342390.258998651,155562778.57590544,1450965.4932789402,1996902.8881643058,59064.47072063992,0,1085702.1438633907,1663202.7690438929,3697356.0607302664,19969996.679292083,2153961.6538314815,274474.87340739404,24219299.342388935,797754.8587768995,77077543.97394444,248174.60280494564,7860416.257575653,13389626.3595137,24951128.221798,1483666.4972028139,-1.1641532182693481e-8,331423.3612077916,-2826.3953115654876,28927594.26992319,10440389.510614395,-3271.189981946489,-6.984919309616089e-10,14366.117247134709,0,-399531.6673848147,2.0954757928848267e-9,0,-11003286.003744679,2.3748725652694702e-8,-1.7462298274040222e-10,3.725290298461914e-9,4.656612873077393e-10,2.682209014892578e-7,-2.9103830456733704e-11,-7.450580596923828e-9,-8257173.345685598,8.195638656616211e-8,-1.6298145055770874e-9
2018-07-20,1836847.266952391,8306417.224661022,850208.6685880108,36797860.90135776,156274336.48907703,1469335.731083544,1996902.8881643056,57208.77863909817,0,537228.4266196492,1663202.7690438943,3697356.0607302664,8966827.866957562,2153961.653831506,274474.8734073939,24220350.675246194,797754.8587769,77074029.44229503,248174.60280494567,7860416.257575643,5204417.982775839,24951128.221798077,1483666.4972028125,1836847.2669524045,8033804.338741514,852513.0294361365,8530448.944186127,144543279.72167212,1472669.1487357612,1996902.8881643065,51342.91272476713,0,935521.8360053763,1663202.7690438929,3697356.060730267,20012732.31877643,2153961.6538314805,274474.8734073941,24220350.675246213,797754.8587768995,77074029.44229476,248174.60280494564,7860416.257575649,13390093.672368256,24951128.22179799,1483666.4972028134,-1.3504177331924438e-8,272612.8859195085,-2304.3608481256524,28267411.957171634,11731056.767404914,-3333.4176522172056,-9.313225746154785e-10,5865.865914331043,0,-398293.40938572714,1.3969838619232178e-9,-4.656612873077393e-10,-11045904.451818867,2.561137080192566e-8,-1.7462298274040222e-10,-1.862645149230957e-8,4.656612873077393e-10,2.682209014892578e-7,2.9103830456733704e-11,-5.587935447692871e-9,-8185675.689592417,8.568167686462402e-8,-9.313225746154785e-10
2018-07-21,1841645.5772316135,9281077.359694649,956684.0865177393,37909582.68597987,160217761.5813254,1321085.6916589926,1996902.8881643054,33328.84963988363,0,320411.7270109874,1663202.7690438938,3697356.0607302664,9011918.230540676,2153961.653831506,274474.8734073939,25985747.017390158,797754.8587768999,77784352.72942415,248174.6028049456,7860416.257575642,4945812.618073613,24951128.221798085,1483666.4972028125,1841645.577231623,8990829.587856185,960526.4635587086,8654664.090763276,147317985.14677054,1325536.786065957,1996902.8881643065,35283.33117461807,0,634564.1252119621,1663202.7690438929,3697356.060730267,20055640.11341081,2153961.6538314815,274474.873407394,25985747.017390214,797754.8587768996,77784352.72942382,248174.60280494564,7860416.25757565,12771507.046293138,24951128.22179801,1483666.4972028139,-9.546056389808655e-9,290247.77183846384,-3842.377040969208,29254918.595216595,12899776.434554875,-4451.09440696449,-1.1641532182693481e-9,-1954.481534734441,0,-314152.39820097474,9.313225746154785e-10,-4.656612873077393e-10,-11043721.882870132,2.468004822731018e-8,-5.820766091346741e-11,-5.587935447692871e-8,2.3283064365386963e-10,3.2782554626464844e-7,-2.9103830456733704e-11,-7.450580596923828e-9,-7825694.428219524,7.450580596923828e-8,-1.3969838619232178e-9
2018-07-22,1850072.220736539,9528788.765872244,981836.8982508616,38836707.90272585,166981780.28394297,1339777.7215795123,1996902.8881643054,39845.56371642545,0,389846.66900673654,1663202.7690438938,3697356.0607302664,9050843.212146714,2153961.653831506,274474.8734073939,26355972.84191148,797754.8587768999,77791006.73178498,248174.6028049456,7860416.257575642,4907136.54714866,24951128.221798085,1483666.4972028125,1850072.22073655,9202882.359789433,984644.6494744468,9402997.104270337,157595373.51239297,1343146.974621612,1996902.8881643063,38768.32284080168,0,700926.4246562024,1663202.7690438929,3697356.0607302664,20133286.444441177,2153961.6538314815,274474.8734073941,26355972.841911543,797754.8587768996,77791006.73178464,248174.60280494564,7860416.25757565,12772065.158277472,24951128.221798,1483666.4972028139,-1.0943040251731873e-8,325906.40608281083,-2807.751223585219,29433710.798455514,9386406.77155,-3369.2530420997646,-9.313225746154785e-10,1077.240875623771,0,-311079.7556494659,9.313225746154785e-10,0,-11082443.232294463,2.468004822731018e-8,-1.7462298274040222e-10,-6.332993507385254e-8,2.3283064365386963e-10,3.427267074584961e-7,-2.9103830456733704e-11,-7.450580596923828e-9,-7864928.611128813,8.568167686462402e-8,-1.3969838619232178e-9
2018-07-23,1844226.6938272743,8560052.608196009,862756.6240605761,40844502.328104615,180846947.83622587,1452534.017979387,1996902.8881643054,58970.039625676385,0,518075.863512922,1663202.7690438945,3697356.0607302673,8981905.607251106,2153961.6538315057,274474.87340739387,24526162.870713755,797754.8587769002,77053143.70539913,248174.60280494564,7860416.257575641,5159157.401090781,24951128.22179808,1483666.4972028122,1844226.6938272843,8240778.654813822,865215.2223638089,10827071.769406848,177320103.582351,1456672.763379934,1996902.8881643065,48416.51730494534,0,880878.4354461241,1663202.7690438933,3697356.060730267,19997298.888025198,2153961.653831481,274474.87340739404,24526162.870713793,797754.8587768998,77053143.7053989,248174.6028049456,7860416.257575649,13289529.39885224,24951128.221798,1483666.4972028139,-1.0011717677116394e-8,319273.9533821866,-2458.5983032328077,30017430.558697768,3526844.253874868,-4138.74540054705,-1.1641532182693481e-9,10553.522320731048,0,-362802.57193320204,1.1641532182693481e-9,4.656612873077393e-10,-11015393.280774092,2.468004822731018e-8,-1.7462298274040222e-10,-3.725290298461914e-8,4.656612873077393e-10,2.2351741790771484e-7,2.9103830456733704e-11,-7.450580596923828e-9,-8130371.997761459,8.195638656616211e-8,-1.6298145055770874e-9
2018-07-24,1836546.5402345853,8270311.374436169,856385.4307226834,43636190.822436705,195032490.3116057,1439762.0913200488,1996902.8881643054,83326.72458895101,0,726950.423773116,1663202.7690438938,3697356.0607302664,8915698.029523997,2153961.653831506,274474.87340739387,24235041.974443443,797754.8587769001,77070368.9056446,248174.60280494564,7860416.257575643,5126847.680883471,24951128.221798066,1483666.4972028122,1836546.540234595,8009127.314448401,858804.0774088164,11975987.78315602,193610952.69521016,1443084.6130766915,1996902.8881643063,58950.427013645436,0,1081012.5504088888,1663202.7690438929,3697356.060730267,19896677.71372119,2153961.6538314815,274474.8734073939,24235041.97444345,797754.8587768998,77070368.90564418,248174.60280494567,7860416.25757565,13366367.254431112,24951128.221798,1483666.4972028139,-9.778887033462524e-9,261184.0599877676,-2418.6466861329973,31660203.039280683,1421537.616395533,-3322.521756642731,-9.313225746154785e-10,24376.297575305573,0,-354062.1266357729,9.313225746154785e-10,-4.656612873077393e-10,-10980979.684197193,2.468004822731018e-8,-5.820766091346741e-11,-7.450580596923828e-9,3.4924596548080444e-10,4.172325134277344e-7,-2.9103830456733704e-11,-6.51925802230835e-9,-8239519.573547641,6.705522537231445e-8,-1.6298145055770874e-9
2018-07-25,1836641.939853599,8439155.867148237,858385.6750188238,43641233.68503883,193356746.12462687,1459386.325639569,1996902.8881643056,90268.13646181648,0,770372.9889405612,1663202.769043894,3697356.060730267,8923198.764036266,2153961.653831505,274474.87340739387,24237963.042981002,797754.8587769001,77080528.23867661,248174.60280494558,7860416.257575643,5146205.328957974,24951128.221798077,1483666.4972028118,1836641.93985361,8189671.335564438,861409.1649747491,11633943.345074944,188808394.22737586,1463513.9330135314,1996902.8881643058,61451.64037511817,0,1128104.3689432035,1663202.7690438929,3697356.0607302664,19854091.22694071,2153961.6538314815,274474.87340739404,24237963.042981002,797754.8587768995,77080528.23867625,248174.60280494564,7860416.257575653,13318690.931632081,24951128.221798,1483666.4972028139,-1.0943040251731873e-8,249484.53158379905,-3023.4899559252663,32007290.339963883,4548351.89725101,-4127.607373962412,-2.3283064365386963e-10,28816.49608669831,0,-357731.3800026423,1.1641532182693481e-9,4.656612873077393e-10,-10930892.462904444,2.3748725652694702e-8,-1.7462298274040222e-10,0,5.820766091346741e-10,3.5762786865234375e-7,-5.820766091346741e-11,-9.313225746154785e-9,-8172485.602674107,7.82310962677002e-8,-2.0954757928848267e-9
2018-07-26,1836942.6665714055,8359062.317972236,863264.1306632522,41020176.85242373,178382881.7304642,1456017.5568594935,1996902.8881643056,117415.86560879849,0,1005172.0324714404,1663202.7690438945,3697356.060730267,8979629.333600454,2153961.6538315057,274474.87340739375,24251712.69466974,797754.8587769001,77087146.16351642,248174.60280494564,7860416.257575643,5153531.971272087,24951128.221798077,1483666.4972028122,1836942.6665714155,8090051.61512907,865779.8718854886,10056614.276742857,165588123.569403,1459446.8583927504,1996902.8881643063,74893.05928464759,0,1377994.2278423083,1663202.7690438936,3697356.060730267,19907403.149060953,2153961.6538314805,274474.8734073941,24251712.69466973,797754.8587768996,77087146.16351607,248174.60280494567,7860416.257575649,13388476.963596275,24951128.221798003,1483666.4972028136,-1.0011717677116394e-8,269010.70284316596,-2515.741222236422,30963562.57568087,12794758.161061198,-3429.3015332568903,-6.984919309616089e-10,42522.80632415089,0,-372822.19537086796,9.313225746154785e-10,0,-10927773.8154605,2.514570951461792e-8,-3.4924596548080444e-10,7.450580596923828e-9,4.656612873077393e-10,3.427267074584961e-7,-2.9103830456733704e-11,-5.587935447692871e-9,-8234944.992324188,7.450580596923828e-8,-1.3969838619232178e-9
